"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"984","Normal/Others","WS/MP18288/2025-2026/232597-Construction of culverts and bridges","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of culvert and bridge  at bamaniya faliya","10-Sep-2025","16-Jan-2026","500000","Physical Inspection"
"985","Normal/Others","WS/MP18288/2025-2026/237195-Construction of culverts and bridges","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Construction of culverts and bridges at cremation  chharia","26-Sep-2025","16-Dec-2025","250000","Sanction"
"986","Normal/Others","WS/MP18288/2025-2026/255663-Construction of culverts and bridges","Gujarat","Mahisagar(COLLECTOR MAHISAGAR_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Construction culvert road towards sanjay pratap faliyu navagam","30-Dec-2025","20-Mar-2026","250000","Physical Inspection"
"987","Normal/Others","WS/MP18288/2025-2026/255666-Construction of culverts and bridges","Gujarat","Mahisagar(COLLECTOR MAHISAGAR_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of culvert at main road towards talav  paniya","30-Dec-2025","20-Mar-2026","250000","Sanction"
"988","Normal/Others","WS/MP18288/2025-2026/255669-Construction of culverts and bridges","Gujarat","Mahisagar(COLLECTOR MAHISAGAR_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Construction of culvert at relava nal faliya relava kadana","30-Dec-2025","20-Mar-2026","250000","Sanction"
"989","Normal/Others","WS/MP889/2025-2026/260813-Construction of culverts and bridges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Dholiya Ta.Amirgarh  Culvert work in Shankar Gokla neighborhood in Dabhiwas ST 2025 26","21-Jan-2026","09-Mar-2026","500000","Sanction"
"990","Normal/Others","WS/MP18403/2025-2026/160766- Providing sports equipment, except consumable items","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Providing sports Equipment in Maharshi Arvind Garden (Mehsana Municipality Word-4)","22-Dec-2024","23-Jul-2025","1600000","Sanction"
"991","Normal/Others","WS/MP891/2025-2026/219909-Purchase of immovable sports equipment","Gujarat","SURENDRANAGAR(DISTRICT COLLECTOR SURENDRANAGAR_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","work of children s playground play equipment in Shaishmalji Bagh which falls under Sayla Gram Panchayat","18-Jul-2025","19-Sep-2025","250000","Work Completed"
"992","Normal/Others","WS/MP889/2025-2026/241982-Purchase of immovable sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Sonwadi Ta. Amirgadh Work of providing sports (sports equipment) (with fittings) at Government Primary School 2025-26","14-Oct-2025","07-Nov-2025","499590","Physical Inspection"
"993","Normal/Others","WS/MP889/2025-2026/241985-Purchase of immovable sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Ghanta Ta.Amirgadh, Work of providing sports (sports equipment) (with fittings) at Government Primary School (2025-26)","14-Oct-2025","07-Nov-2025","499590","Physical Inspection"
"994","Normal/Others","WS/MP889/2025-2026/241988-Purchase of immovable sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Adhgam Ta. Kankrej, Work of providing sports (sports equipment) (with fittings) at Main Government Primary School (2025-26)","14-Oct-2025","07-Nov-2025","499545","Physical Inspection"
"995","Normal/Others","WS/MP889/2025-2026/241990-Purchase of immovable sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Changa Ta. Kankrej, Work of providing sports (sports equipment) (with fittings) at Main Government Primary School (2025-26)","14-Oct-2025","07-Nov-2025","499545","Physical Inspection"
"996","Normal/Others","WS/MP889/2025-2026/241993-Purchase of immovable sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Ruvel (Nava) Ta. Kankrej, Work of providing sports (sports equipment) (with fittings) at Government Primary School (2025-26)","14-Oct-2025","07-Nov-2025","499455","Physical Inspection"
"997","Normal/Others","WS/MP889/2025-2026/241995-Purchase of immovable sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Thara Ta. Kankrej, Work of providing sports (sports equipment) (with fittings) at Government Primary School Thara-01 (2025-26)","14-Oct-2025","07-Nov-2025","499455","Physical Inspection"
"998","Trust and Society","WS/MP892/2025-2026/196875-Installation of multi-gym equipment","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Construction of Gymnastic Landing Pit in Gymnastic Hall at Chhotubhai Purani Sports Campus at Rajpipla.","05-May-2025","02-Jan-2026","5000000","Work partially Completed"
"999","Repair and Renovation","WS/MP18288/2026-2027/261272-Development of playfields and sports grounds","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Construction of a permanent Loan tennis court at Government Gymkhana at Godhra Panchmahal","23-Jan-2026","21-Aug-2026","999940","Sanction"
"1000","Normal/Others","WS/MP18291/2025-2026/222028-Lighting of public spaces","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","Installing of Highmast Tower at Village priest and Katav Crossroad in Katav Village","10-Aug-2025","05-Dec-2025","500000","Sanction"
"1001","Trust and Society","WS/MP18291/2025-2026/166395-Setting up public non-conventional energy plants","Gujarat","SURAT(DISTRICT COLLECTOR SURAT_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","Bharat Sevashram Sangh Administered Gurukul Vidhyapeeth For the work of solar panel in V. T. Choksi Kanya Vidyalaya","18-Jan-2025","18-Oct-2025","500000","Sanction"
"1002","Trust and Society","WS/MP18291/2025-2026/193111-Setting up public non-conventional energy plants","Gujarat","SURAT(DISTRICT COLLECTOR SURAT_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","Indian Diamond Institute seeks grant for solar system and solar powered lights","22-Apr-2025","30-Sep-2025","3000000","Sanction"
"1003","Trust and Society","WS/MP18403/2026-2027/194023-Setting up public non-conventional energy plants","Gujarat","JUNAGADH(DISTRICT COLLECTOR JUNAGADH_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","To install solar rooftop on Shri Gurjar Kshatriya Samasta Kadia Khedut Caste Boarding Junagadh","29-Apr-2025","21-May-2026","463500","Sanction"
"1004","Normal/Others","WS/MP18403/2025-2026/199851-Setting up public non-conventional energy plants","Gujarat","GANDHINAGAR(DISTRICT COLLECTOR GANDHINAGAR_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","solar system on charada milk center - 2","21-May-2025","16-Mar-2026","450000","Sanction"
"1005","Normal/Others","WS/MP892/2024-2025/141939-Purchase of non-conventional energy system and devices for community use","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Setting Up Solar Roof Top System at Government Primary School Lachhras, Lachhras, Taluka Nandod, Distt. Narmada","20-Sep-2024","26-Dec-2024","184925","Physical Inspection"
"1006","Normal/Others","WS/MP892/2024-2025/141940-Purchase of non-conventional energy system and devices for community use","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Setting Up Solar Roof Top System at Government Primary School Malsamot, Samot, Taluka Dediapada, Distt. Narmada","20-Sep-2024","26-Dec-2024","184925","Physical Inspection"
"1007","Normal/Others","WS/MP892/2024-2025/141941-Purchase of non-conventional energy system and devices for community use","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Setting Up Solar Roof Top System at Government Primary School Amadla, Amadla, Taluka Garudeshwar, Distt. Narmada","20-Sep-2024","26-Dec-2024","184925","Physical Inspection"
"1008","Normal/Others","WS/MP892/2024-2025/141942-Purchase of non-conventional energy system and devices for community use","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Setting Up Solar Roof Top System at Government Primary School Bhadod, Bhadod, Taluka Sagbara, Distt. Narmada","20-Sep-2024","26-Dec-2024","300000","Physical Inspection"
"1009","Normal/Others","WS/MP892/2024-2025/141943-Purchase of non-conventional energy system and devices for community use","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Setting Up Solar Roof Top System at Government Primary School Vyadhar, Vyadhar, Taluka Tilakwada, Distt. Narmada","20-Sep-2024","26-Dec-2024","300000","Physical Inspection"
"1010","Normal/Others","WS/MP18403/2025-2026/219801-Purchase of non-conventional energy system and devices for community use","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For solar rooftop work in Chadotar village","18-Jul-2025","14-Aug-2025","500000","Work partially Completed"
"1011","Normal/Others","WS/MP18403/2025-2026/221531-Purchase of non-conventional energy system and devices for community use","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the work of the missing solar rooftop facility in Chadotar village","28-Jul-2025","19-Sep-2025","500000","Sanction"
"1012","Normal/Others","WS/MP18403/2025-2026/226879-Purchase of non-conventional energy system and devices for community use","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the work of the missing solar rooftop facility in Chadotar village","14-Aug-2025","17-Oct-2025","500000","Sanction"
"1013","Normal/Others","WS/MP889/2024-2025/140625-Street lights","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Aendla Ta.Sarsvati Di.Patan LED light work Endala village and in Indiranagar area.(2023-24)","13-Sep-2024","24-Dec-2024","498510","Work Completed"
"1014","Normal/Others","WS/MP18288/2025-2026/208500-Street lights","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","streetlight work from bhagyoday petrolpump to matiyafaliya primary school","13-Jun-2025","11-Sep-2025","200000","Physical Inspection"
"1015","Normal/Others","WS/MP18288/2025-2026/208510-Street lights","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","installation of high mast street light   near vadali station","13-Jun-2025","11-Sep-2025","100000","Physical Inspection"
"1016","Normal/Others","WS/MP18288/2025-2026/208511-Street lights","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","high mast streetlight near vadatalav","13-Jun-2025","11-Sep-2025","100000","Physical Inspection"
"1017","Normal/Others","WS/MP18288/2025-2026/208512-Street lights","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","installation of high mast street light near gram panchayat","13-Jun-2025","11-Sep-2025","100000","Physical Inspection"
"1018","Normal/Others","WS/MP18288/2025-2026/211230-Street lights","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","installation of high mast street light","22-Jun-2025","11-Sep-2025","100000","Sanction"
"1019","Normal/Others","WS/MP18288/2024-2025/144148-Construction of New Building","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Redcross New Building Work Part 2","28-Sep-2024","13-Feb-2025","5000000","Physical Inspection"
"1020","Normal/Others","WS/MP891/2024-2025/139715-Fitting of Sitting RCC Benches in Public Places","Gujarat","MORBI(District collector Morbi_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","In the villages of Wankaner taluka R.C.C. For the bench","07-Sep-2024","27-Nov-2024","986621","Physical Inspection"
"1021","Normal/Others","WS/MP18403/2025-2026/187833-Fitting of Sitting RCC Benches in Public Places","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the operation of RCC Bankada for the mahesana municipal area","29-Mar-2025","23-Jul-2025","150000","Vendor Identification"
"1022","Normal/Others","WS/MP18403/2025-2026/187834-Fitting of Sitting RCC Benches in Public Places","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the operation of RCC Bankada for the mahesana municipal area","29-Mar-2025","23-Jul-2025","150000","Vendor Identification"
"1023","Normal/Others","WS/MP18403/2025-2026/187835-Fitting of Sitting RCC Benches in Public Places","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the operation of RCC Bankada for the mahesana municipal area","29-Mar-2025","23-Jul-2025","150000","Vendor Identification"
"1024","Normal/Others","WS/MP18403/2025-2026/187836-Fitting of Sitting RCC Benches in Public Places","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the operation of RCC Bankada for the mahesana municipal area","29-Mar-2025","23-Jul-2025","150000","Vendor Identification"
"1025","Normal/Others","WS/MP18403/2025-2026/187837-Fitting of Sitting RCC Benches in Public Places","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the operation of RCC Bankada for the mahesana municipal area","29-Mar-2025","23-Jul-2025","150000","Vendor Identification"
"1026","Normal/Others","WS/MP18403/2025-2026/187838-Fitting of Sitting RCC Benches in Public Places","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the operation of RCC Bankada for the mahesana municipal area","29-Mar-2025","23-Jul-2025","150000","Vendor Identification"
"1027","Normal/Others","WS/MP18403/2025-2026/187839-Fitting of Sitting RCC Benches in Public Places","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the operation of RCC Bankada for the mahesana municipal area","29-Mar-2025","23-Jul-2025","150000","Vendor Identification"
"1028","Normal/Others","WS/MP18403/2025-2026/187840-Fitting of Sitting RCC Benches in Public Places","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the operation of RCC Bankada for the mahesana municipal area","29-Mar-2025","23-Jul-2025","150000","Vendor Identification"
"1029","Normal/Others","WS/MP18403/2025-2026/187841-Fitting of Sitting RCC Benches in Public Places","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the operation of RCC Bankada for the mahesana municipal area","29-Mar-2025","23-Jul-2025","150000","Vendor Identification"
"1030","Normal/Others","WS/MP18403/2025-2026/187842-Fitting of Sitting RCC Benches in Public Places","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the operation of RCC Bankada for the mahesana municipal area","29-Mar-2025","23-Jul-2025","150000","Vendor Identification"
"1031","Normal/Others","WS/MP18403/2025-2026/187843-Fitting of Sitting RCC Benches in Public Places","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the operation of RCC Bankada for the mahesana municipal area","29-Mar-2025","23-Jul-2025","150000","Vendor Identification"
